abbr     time          wkwtp1d0  wkwtg1d0  wkwtp2d0  wkwtg2d0  wkwtp3d0  wkwtg3d0  wkwtg0d0  wkmowkd0  wkcap1d0  wkcap2d0  wkcap3d0
     RHW 20021106             7         4        15         4        15         4         4         4         5         5         8
     RHW 20021107             4         1         4         1         4        17         1        11         6         1        10
     RHW 20021108             5         3        13         3        13         3         3         3         1         1         3
     RHW 20021109             3         3         3        11        19        11         3         3         7        14        15
     RHW 20021110            10         3        18         3        26        19         3         3         6         8         6
     RHW 20021111             1         1         1         9         1        17         1         1         7         8        15
     RHW 20021112             2         1        10         9        10         9         2         2         2         4        17
     RHW 20021113             2         1        10         9        10        17         2         2         7        14        19
     RHW 20021114             2         2         2        10        18        18         2         2         9        18        24
     RHW 20021115             2         2         2        10        18        18         2         2         9        18        24
     RHW 20021116             2         8         2         8         2        24         8         8         9        14        24
     RHW 20021117             2         2        10         2        10        18         2         2         2         4         4
     RHW 20021118             7         8         7         8         7        24         8        11         1         6        14
     RHW 20021119             1         1         1         1         1         1         3        11         2         8         6
     RHW 20021120             8         1        16         9        16         9         2        11         2         4        17
     RHW 20021121             2         2        10        10        10        10         8         8         7        14        19
     RHW 20021122             1         2         1         2         1         2         2        11         9        16        15
     RHW 20021123             2         1        10         9        10        17         2         2         2         7         4
     RHW 20021124             8         2        16        10        16        10         2         2         2         7        14
     RHW 20021125             8         2         8        10        24        18         8         8         7         7        19
     RHW 20021126             7         2         7        10        23        10         2         2         6        13        14
     RHW 20021127             7         1        15         9        23        17         1        10         1         6         7
     RHW 20021128             2         2        10        10        10        10         2         2         3         4        17
     RHW 20021129             9         2        17         2        25         2         2        11         1         1         1
     RHW 20021130             5         9         5        17        21        25         4        10         1         2         5
     RHW 20021201            10         3        18         3        26         3         3        10         2         4         1
     RHW 20021202             7         2        15         2        15         2         8         9         7        16        15
     RHW 20021203             6         7         6         7         6         7         6         6         6        13        23
     RHW 20021204             6         6         6         6        22         6         7        11         6        13        22
     RHW 20021205             6         6         6        14         6        22         6         6         6        13        22
     RHW 20021206             6         6         6         6         6         6         6         6         4         9        22
     RHW 20021207             6         6         6        14         6        22         6        10         4         9         9
     RHW 20021208             6         5         6        13         6        21         5        11         4         3         9
     RHW 20021209             7         9         7        17         7        25         3        10         5        12         8
     RHW 20021210             7         1        15         1        15         1         2        11         5        12         8
     RHW 20021211             7         1        15         9        15        17         2        10         5        12         8
     RHW 20021212             8         2        16        10        16        10         2        10         5         5         8
     RHW 20021213             6         1        14         1        22        17         1        10         5        12         8
     RHW 20021214             7         1        15         9        23         9         1        10         5         5         8
     RHW 20021215             8         1        16         9        24        17         2        10         3         5        17
     RHW 20021216             2         1        10         1        10         1         1         1         3        15        13
     RHW 20021217             6         3         6         3         6        19         1         1         4         2         2
     RHW 20021218             6         3        14         3        14         3         4         4         4         3        16
     RHW 20021219             6         4        14        12        14        12         4        10         8        12        18
     RHW 20021220             2         3        10        11        10        11         3        10         5        10        13
     RHW 20021221             1         3         9        11        17        19         3         3         3        15        13
     RHW 20021222             2         3        10        11        10        11         1         1         3         4        17
     RHW 20021223             8         3         8        11         8        11         3        10         3         6         7
     RHW 20021224             8         1         8         9        24         9         1        10         3         6        17
     RHW 20021225             7         3        15        11        23        19         1        11         3         5         2
     RHW 20021226             2         1        10         9        10         9         1         1         3         4        17
     RHW 20021227             2         2        10        10        10        10         2         2         7        14        19
     RHW 20021228             2         2         2         2         2         2         2         9         7        14        25
     RHW 20021229             3         3        11         3        11        19         3         3         6         8         6
     RHW 20021230             1         1         9         9         9         9         1         1         7        14        15
     RHW 20021231             6         1         6         1         6        17         3        11         6        13        23
     RHW 20030101             2         3        10        11        10        11         3         3         2         7         4
     RHW 20030102             1         1         9         9         9         9         1         1         9        14        24
     RHW 20030103             1         1         9         9         9        17         1         1         9        14        24
     RHW 20030104             9         1        17         9        25        17         1         1         7        16        15
     RHW 20030105             5         1         5         1         5         1         5         9         6        13        23
     RHW 20030106             7         1        15         9        23         9         1         9         6        13        14
     RHW 20030107             5         1         5         1         5         1         3         3         6        13        23
     RHW 20030108             7         2         7         2        23         2         1         1         1         6        14
     RHW 20030109             6         8         6         8         6         8         6        11         6        13        22
     RHW 20030110             6         1         6         1        22         1         3        10         1         9        22
     RHW 20030111             6         3        14         3        22        19         7        11         4        12        16
     RHW 20030112             6         4        14         4        14         4         5        10         8        12        18
     RHW 20030113             3         4        11        12        11        12         4         4         5        10        12
     RHW 20030114             3         4        11        12        11        12         4        10         8        17        12
     RHW 20030115             1         1         9         9         9         9         2        10         8        10        12
     RHW 20030116             3         3        11         3        11        19         4        10         5        10        12
     RHW 20030117             8         8        16        16        16        16         8        10         5        10         8
     RHW 20030118             6         3        14         3        14         3         3        10         4         2         2
     RHW 20030119             2         1        10         9        10         9         2        11         2         4        17
     RHW 20030120             2         1        10         9        10         9         1        11         2        11         4
     RHW 20030121             2         2        10        10        10        18         2         2         9        14        24
     RHW 20030122             1         2         1         2        17         2         1         9         9        14        24
     RHW 20030123             4         3         4         3        20         3         4        10         1         1         3
     RHW 20030124             5         5        13         5        21         5         5         5         8        12        16
     RHW 20030125             6         5        14         5        14         5         5         5         8        12        18
     RHW 20030126             5         4        13         4        13         4         4         4         5        12        16
     RHW 20030127             4         4        12        12        12        12         4         4         5         3        11
     RHW 20030128             3         1        11         9        19        17         1         1         1         1        10
     RHW 20030129             3         1         3         1        19         1         3         9         9        16        15
     RHW 20030130             3         1         3         1         3         1         1         1         9        18        25
     RHW 20030131             5         1         5         1        21         1         1        11         6        13        23
     RHW 20030201             5         4        13         4        13        20         4         4         4         9        22
     RHW 20030202            10         3        18         3        26        19         3         3         2         4         1
     RHW 20030203             1         1         9         9        17        17         1         1         7        14        24
     RHW 20030204             9         1        17         1        25         1         1         9         9        18        27
     RHW 20030205             4         3         4         3        20         3         3         9         9        16        25
     RHW 20030206             4         4        12         4        20         4         4         4         1         9        22
     RHW 20030207             4         4        12        12        12        20         4         4         5         3        11
     RHW 20030208             6         4         6         4        22        20         4         4         5         5        11
     RHW 20030209             7         5        15         5        15         5         5         5         4         5         8
     RHW 20030210             6         5        14        13        22        21         5        10         5         5         8
     RHW 20030211             6         4         6         4        22         4         4         4         5        12        16
     RHW 20030212             6         5        14         5        22         5         5         5         5        12        16
     RHW 20030213             7         6         7         6         7         6         6        11         5        12        16
     RHW 20030214             6         6         6         6        22         6         6         6         5        12        16
     RHW 20030215             6         4         6        12        22        20         5         5         5        12        16
     RHW 20030216             6         9         6        17         6        25         5        10         8        12        18
     RHW 20030217             6         7        14         7        22         7         7        10         8        12        18
     RHW 20030218             6         6        14         6        22        22         6        10         5        12        16
     RHW 20030219             7         5        15        13        15        13         6        10         4         6         7
     RHW 20030220             7         6        15        14        15        14         7        10         1         6         7
     RHW 20030221             7         6         7        14         7        22         6        10         5         5         8
     RHW 20030222             7         5        15         5        23        21         5        11         8        12        18
     RHW 20030223             8         5        16        13        16        21         7        11         8        17        26
     RHW 20030224             8         6        16        14        16        22         7        11         8        17        18
     RHW 20030225             8         6        16        14        24        22         2        10         5        10         8
     RHW 20030226             8         8        16        16        16        16         8        11         3         5        13
     RHW 20030227             2         8        10        16        10        16         8        11         3         5        17
     RHW 20030228             2         1        10         9        10         9         1        10         5        10        12
     RHW 20030301             2         3        10        11        10        11         1         1         5         5        13
     RHW 20030302             2         1         2         1         2        17         2         2         2         4         1
     RHW 20030303             5         3         5         3         5         3         4         4         1         9        22
     RHW 20030304             6         4        14         4        14        20         4         4         4         5         8
     RHW 20030305             8         3        16        11        16        11         3        10         3         5         2
     RHW 20030306             8         1         8         9         8         9         2        10         3         6         1
     RHW 20030307             6         3        14         3        14        19         4         4         4         5         2
     RHW 20030308             3         3        11        11        11        11         1        10         5         5        11
     RHW 20030309             1         3         9        11         9        19         4         4         5        15        13
     RHW 20030310             3         3        11        11        11        11         3        10         5        10        12
     RHW 20030311             1         1         9         9         9         9         1         1         3        15        13
     RHW 20030312             3         1         3         9         3         9         1         1         3         2        11
     RHW 20030313             5         4        13         4        21        20         4         4         5        12        16
     RHW 20030314             6         4        14         4        22         4         4         4         5        12        16
     RHW 20030315             6         5        14         5        14         5         5         5         8        17        18
     RHW 20030316             6         5        14         5        22        21         5         5         8        17        26
     RHW 20030317             5         4        13        12        21        20         4         4         8        12        18
     RHW 20030318             6         5        14        13        14        21         6         6         5        12        16
     RHW 20030319             5         4        13        12        13        12         5        10         5         3        11
     RHW 20030320             5         4         5        12         5        12         4        10         4         3        11
     RHW 20030321             7         4         7        12         7        12         1        11         5         5         8
     RHW 20030322             7         5         7        13        23        21         5        10         5        12         8
     RHW 20030323             7         5        15        13        15        13         6        10         5        10        12
     RHW 20030324             3        10        11        18        11        26         2        11         5        10        12
     RHW 20030325             3         1         3         9        19         9         2        10         5         5        11
     RHW 20030326             9         1        17         1        25         1         1        11         3         5         2
     RHW 20030327             2         1         2         9         2         9         1        10         3         5         2
     RHW 20030328             2         1        10         9        10         9         1        11         2         4         1
     RHW 20030329             2        10        10        18        18        26         8        11         2         1         4
     RHW 20030330             1         1         9         9        17         9         8        11         2         1         3
     RHW 20030331             5         3         5        11        21        11         5        10         1         9         5
     RHW 20030401             2         3        10        11        10        11         3        10         3        15         2
     RHW 20030402             3         1         3         1         3         1         1         1         7        16        15
     RHW 20030403             5         1        13         1        21        17         3        11         6        13        22
     RHW 20030404             6         5        14         5        14         5         5         5         4         3         9
     RHW 20030405             5         4        13        12        21        12         4         4         1         9        22
     RHW 20030406             5         4         5         4        21        20         4         4         1         9        22
     RHW 20030407             5         4        13         4        13         4         4         4         1         9        22
     RHW 20030408             4         3        12         3        12        19         4        10         4         2         2
     RHW 20030409             8         3         8         3         8         3         3         3         2         1         4
     RHW 20030410             9         2        17         2        25         2         2         2         7        16        15
     RHW 20030411             8         1        16         1        16         1         1         1         2         7         4
     RHW 20030412             9         1        17         1        25         1         2        11         1         6         1
     RHW 20030413             6         3        14         3        14         3         3         3         4         5         2
     RHW 20030414             7         4        15         4        23        20         4        10         3         6         7
     RHW 20030415             7         5        15         5        23         5         5        10         4         5         8
     RHW 20030416             7         5         7        13         7        21         6        10         4         5         8
     RHW 20030417             6         5         6         5         6         5         5        10         4         3        16
     RHW 20030418             5         4         5         4         5        20         4         4         4         9         9
     RHW 20030419             7         1         7         1         7         1         1         1         1         6        14
     RHW 20030420             8         8         8        16        24        24         8        11         2         7         4
     RHW 20030421             8         9         8        17         8        25         4        11         2         1         4
     RHW 20030422             5         4         5         4        21        20         4        11         1         1         3
     RHW 20030423             5         4         5        12         5        20         4        11         6         1         3
     RHW 20030424             5         3        13        11        21        19         3        10         1         6         1
     RHW 20030425             2         3        10        11        10        11         1        10         3         4        17
     RHW 20030426             2         1         2         9        18         9         2         2         2        11         4
     RHW 20030427             1         1         9         1         9        17         1         1         2         1         4
     RHW 20030428             2         1        10         9        10         9         1         1         2        11        21
     RHW 20030429             1         1         9         9         9         9         2         2         2         4        20
     RHW 20030430             2         2        10        10        18        10         2         2         2         4        17
     RHW 20030501             2         1        10         9        10         9         2         2         3        15        13
     RHW 20030502             2         2        10        10        10        10         2         2         2         4        17
     RHW 20030503             4         1        12         1        12        17         1         1         4         2         5
     RHW 20030504             8         1        16         9        16         9         2        10         3         5         2
     RHW 20030505             8         2        16        10        16        10         2         2         3         4        17
     RHW 20030506             7         2         7        10        23        10         8        10         1         6         1
     RHW 20030507             6         2         6        10         6        10         8        10         4         5         2
     RHW 20030508             3         2         3        10         3        10         8         8         3         2         1
     RHW 20030509             4         2         4        10         4        18         2         2         1         1         1
     RHW 20030510             6         2         6        10        22        10         2         2         4         2         2
     RHW 20030511             6         2        14        10        22        18         2        10         4         2         2
     RHW 20030512             4         2        12        10        20        10         2        10         1         2         1
     RHW 20030513             4         2         4        10         4        18         2         2         1         1         3
     RHW 20030514             5         1         5         1        21         1         1         1         1         9         5
     RHW 20030515             5         1        13         1        13         1         3         3         4         3         9
     RHW 20030516             7         1        15         9        23        17         1        10         1         6         7
     RHW 20030517             2         2        10        10        18        18         2        10         2         4         1
     RHW 20030518             1         1         9         9         9         9         1         1         3         4         1
     RHW 20030519             1         1         9         9         9         9         2         2         2         4        20
     RHW 20030520             4         2         4         2        20         2         2        10         1         2         1
     RHW 20030521             4         3        12         3        20         3         3         3         4         3        11
     RHW 20030522             4         4        12         4        12        20         4         4         4         3        11
     RHW 20030523            10         3        18        11        26        11         1        10         3         4         1
     RHW 20030524             8         2         8        10        24        10         2         2         2         7         6
     RHW 20030525             5         8         5        16         5        16         8         8         6         1        10
     RHW 20030526             5         7         5        15         5        15         7        10         1         9         5
     RHW 20030527             5         7         5        15         5        15         7        11         4         9         9
     RHW 20030528             6         5         6        13         6        13         8        11         1         9         7
     RHW 20030529             6         5         6         5        22        21         7        11         1         6         3
     RHW 20030530             6         4         6         4        22        20         5        11         1         1         3
     RHW 20030531             3         3         3        11         3        11         3        11         2         1         4
     RHW 20030601             8         3        16         3        16        19         3        11         2         7         4
     RHW 20030602             2         1         2         9        18        17         2        11         2         7         4
     RHW 20030603             8         2        16        10        24        10         2        11         2         4         4
     RHW 20030604             2         2        10        10        10        10         2        10         3         4        17
     RHW 20030605             3         2         3        10        19        10         2        10         3         2         2
     RHW 20030606             4         2        12        10        20        10         8        11         3         2         2
     RHW 20030607             6         2        14        10        14        10         8        11         3         2         1
     RHW 20030608             2         2        10        10        10        10         2        11         2         4         4
     RHW 20030609             5         1        13         9        13         9         1        10         1         2         5
     RHW 20030610             2         1        10         9        10         9         2        10         3         4         1
     RHW 20030611             4         1        12         9        12         9         1        10         3         2         5
     RHW 20030612             6         1        14         9        14         9         2        10         3         2         2
     RHW 20030613             5         1        13         9        21         9         1        10         4         2         5
     RHW 20030614             6         1         6         9        22         9         1        10         4         2         2
     RHW 20030615             5         3         5        11         5        11         3        10         1         6         7
     RHW 20030616             6         3         6        11         6        11         3        11         6        13         3
     RHW 20030617             7         1         7         9         7         9         1        11         2         1        14
     RHW 20030618             5         3         5         3         5         3         3        10         1         9         5
     RHW 20030619             5         4        13        12        13        12         4        10         4         2         5
     RHW 20030620             4         3        12        11        12        11         3         3         1         2         5
     RHW 20030621             5         3        13        11        21        11         3         3         1         9         3
     RHW 20030622             8         3        16        11        16        11         3        11         2         1         4
     RHW 20030623             1         1         9         9        17         9         1        11         2        11         4
     RHW 20030624             3         1        11         9        11         9         1         1         1         2         1
     RHW 20030625             5         3         5        11         5        11         1         1         1         2         5
     RHW 20030626             6         3         6        11         6        11         1         1         1         1         3
     RHW 20030627             6         3         6        11         6        19         3        11         1         1         3
     RHW 20030628             6         1         6         9         6         9         1        11         1         1         3
     RHW 20030629             8         1         8         9        24        17         1         9         6         7         6
     RHW 20030630             1         1         9         9         9         9         2         2         7        14        19
     RHW 20030701             1         2         9        10         9        18         2         2         7        16        15
     RHW 20030702             1         1         9         1         9        17         1         1         7         8        15
     RHW 20030703             3         1         3         1        19         1         1         1         6         8         6
     RHW 20030704             4         1        12         1        20         1         1        10         1         1         3
     RHW 20030705             4         3        12         3        12        19         3        10         1         1         3
     RHW 20030706             5         3        13        11        21        19         3        10         1         2         5
     RHW 20030707             5         3        13        11        21        19         3        10         4         2         2
     RHW 20030708             5         3        13        11        13        11         3        10         4         2         5
     RHW 20030709             5         3        13        11        21        19         3        10         1         2         5
     RHW 20030710             5         3        13        11        21        11         3        10         1         2         5
     RHW 20030711             6         3        14        11        14        11         3        10         1         2         1
     RHW 20030712             5         3         5        11        21        11         3        10         1         2         5
     RHW 20030713             6         3         6        11         6        11         4        10         1         6         7
     RHW 20030714             7         4        15        12        23        12         4        11         1         6        14
     RHW 20030715             8         3        16        11        24        11         1        11         2         7         4
     RHW 20030716             2         1         2         9        18         9         2         2         2         7         4
     RHW 20030717             4         2        12         2        20        18         2         2         1         2         5
     RHW 20030718             5         1        13         9        13        17         1         1         4         2         5
     RHW 20030719             6         3        14        11        14        11         1        10         4         2         2
     RHW 20030720             8         1        16         9        16         9         2        10         1         4         1
     RHW 20030721             2         2        10        10        10        10         2         2         3         4         1
     RHW 20030722             4         1        12         9        12         9         2         2         3         2         1
     RHW 20030723             5         1        13         1        13        17         1         1         1         6         1
     RHW 20030724             4         1         4         9        20        17         2         2         1         1         3
     RHW 20030725            10         1        18         1        26        17         1         1         2         1         3
     RHW 20030726             2         1        10         9        10         9         1         1         2         1         4
     RHW 20030727             2         2        10        10        10        10         2         2         2         1         4
     RHW 20030728             5         2         5         2        21        18         1         1         4         2         5
     RHW 20030729             5         1        13         1        13         1         3         3         4         3         9
     RHW 20030730             5         1        13         9        13        17         1        10         1         6         1
     RHW 20030731             5         9         5        17        21        25         6        10         1         1         3
     RHW 20030801             5         5        13         5        13        21         5        10         1         9        22
     RHW 20030802             6         4        14        12        14        12         4        10         1         2         5
     RHW 20030803             6         4        14        12        14        12         3        11         4         2         2
     RHW 20030804             6         4        14        12        14        12         3        11         4         3         2
     RHW 20030805             6         4        14        12        22        12         3        11         4         3         2
     RHW 20030806             6         3        14        11        14        11         4        11         4         5         2
     RHW 20030807             6         4        14        12        14        12         4        11         4         2         2
     RHW 20030808             6         4        14        12        14        12         4        11         3         2         2
     RHW 20030809             5         4        13        12        13        12         4        11         1         2         1
     RHW 20030810             5         4        13        12        21        12         3        11         1         6         1
     RHW 20030811             6         3         6        11         6        11         3        10         1         6         7
     RHW 20030812            10         3        18        11        26        11         4        11         3         5         2
     RHW 20030813             3         3        11        11        11        11         1        11         3         2         1
     RHW 20030814             3         1         3         9        19         9         1        10         1         1         3
     RHW 20030815             5         1        13         9        13         9         1         1         1         1         3
     RHW 20030816             6         1        14         9        22         9         1        10         1         6         7
     RHW 20030817             8         1        16         9        24         9         2        10         3         6         1
     RHW 20030818             1         2         9        10         9        18         2         2         3         2         1
     RHW 20030819             4         1        12         1        12        17         1        10         1         2         5
     RHW 20030820             6         1        14         9        22         9         2        10         1         2         7
     RHW 20030821             5         1        13         9        21        17         1        11         1         1         1
     RHW 20030822             4         1        12         9        12         9         3        11         1         2         1
     RHW 20030823             4         1        12         9        12         9         1        11         1         2         1
     RHW 20030824             5         3         5        11        21        11         2        11         1         6         3
     RHW 20030825             6         3         6        11        22        19         6        11         6        13        14
     RHW 20030826             5         3         5        11        21        11         3        11         6         1        10
     RHW 20030827             4         3        12        11        12        11         1        11         6         8         6
     RHW 20030828             8         1        16         9        24         9         1         1         7         7         6
     RHW 20030829             1         2         1         2         1        18         2         2         7        14        24
     RHW 20030830             3         1         3         1         3        17         1         1         2         1        10
     RHW 20030831             5         1         5         1        21         1         1         1         1         1         3
     RHW 20030901             5         1        13         1        21         1         1         1         1         1         3
     RHW 20030902             5         3        13         3        21         3         3        10         4         3         9
     RHW 20030903             6         3        14         3        14         3         4        10         5        12        16
     RHW 20030904             6         4        14        12        14        12         4        11         5        10        12
     RHW 20030905             8         1        16         9        16         9         8        10         5         5         8
     RHW 20030906             8         1         8         9        24        17         1        10         3         5         2
     RHW 20030907             8         2         8        10        24        10         2        10         3         6         1
     RHW 20030908             7         2         7         2         7         2         2         9         6         8         6
     RHW 20030909             5         2         5         2         5         2         6         9         6        16        23
     RHW 20030910             5         3        13         3        21        19         3         3         6         1        10
     RHW 20030911             4         3        12         3        20         3         3         3         1         1         3
     RHW 20030912             5         4        13         4        13         4         4         4         4         3        11
     RHW 20030913             5         4        13         4        21         4         4         4         5         3        16
     RHW 20030914             6         5        14         5        22        21         5         5         5        12        16
     RHW 20030915             6         5        14        13        14        21         6        10         5        12         8
     RHW 20030916             5         4        13        12        13        12         4        10         5         3        11
     RHW 20030917            10         4        18        12        26        12         4        10         5         5        11
     RHW 20030918             2         4        10        12        10        12         4        11         3         5        13
     RHW 20030919             2        10        10        18        10        26         7        11         3         5        13
     RHW 20030920             2        10        10        18        10        26         8        11         5         5         8
     RHW 20030921             1         2         9        10         9        10         2        11         3        15        13
     RHW 20030922             2         2        10         2        10        18         2        10         2         4        17
     RHW 20030923             3         2         3        10        19        18         1         1         1         1         3
     RHW 20030924             6         3        14         3        22         3         3        10         5        12        16
     RHW 20030925             7         4        15        12        15        12         3        11         5        12        18
     RHW 20030926             2         1        10         9        18         9         1        10         3         5        13
     RHW 20030927             1         1         9         9        17         9         2        10         3         2         2
     RHW 20030928             2         2         2         2        18        18         2        11         2         4         4
     RHW 20030929             4         1         4         1        20         1         1         1         6         1        10
     RHW 20030930             7         1        15         9        15         9         2        11         1         6         7
     RHW 20031001             8         1        16         9        16        17         2         2         2         7         4
     RHW 20031002             1         1         9         9         9         9         1         1         2         1         4
     RHW 20031003             1         1         9         9         9        17         2         2         2         7         4
     RHW 20031004             3         1         3         1         3        17         1         1         7         8        15
     RHW 20031005             4         2         4         2         4         2         7         9         6        16        15
     RHW 20031006             3         1        11         1        11        17         3         3         2         1        20
     RHW 20031007             1         1         1         1        17        17         1         1         7        11        21
     RHW 20031008             4         3        12         3        12         3         4         4         6         8        10
     RHW 20031009             4         3        12        11        20        19         3         3         1         1        10
     RHW 20031010             3         3        11        11        11        11         3         3         3        15        20
     RHW 20031011             3         3        11        11        11        11         3         3         5        15        11
     RHW 20031012             6         3        14        11        14        11         3        10         4         3         8
